joborder_id,company_id,recruiter,owner,title,type,salary,status,city,country,openings,start_date,date_created,date_modified,discipline,work_arrangement,owning_office
7278,722,172,165,In-house Counsel,H,$136k - $167k,Full,New York,US,1,2026-09-30 17:11:45,2026-08-01 12:50:26,2026-09-05 15:03:14,Legal,Hybrid,New York
7279,919,205,194,Project Manager,H,S$115k - S$140k,Full,Singapore,SG,1,2026-09-30 09:11:04,2026-08-01 08:12:05,2026-09-07 15:03:06,Transformation & Change,Hybrid,Singapore
7280,132,10,10,Senior Cyber Security Analyst,H,£99k - £123k,Active,Manchester,GB,3,,2026-08-02 14:54:25,2026-08-30 09:44:26,Technology,Hybrid,Manchester
7281,44,18,18,Claims Manager,H,"83,000",Active,Manchester,GB,1,2026-10-01 17:55:40,2026-08-02 14:08:01,2026-09-04 13:51:22,"Underwriting, Broking & Claims",Hybrid,Manchester
7282,437,85,85,Product Owner,H,EUR 86k,Full,Amsterdam,NL,1,2026-10-01 09:58:02,2026-08-02 18:34:51,2026-08-31 16:03:38,Transformation & Change,Hybrid,Amsterdam
7283,461,92,92,Pricing Actuary,H,€81k - €96k,Active,Brussels,BE,1,2026-10-01 12:36:02,2026-08-02 11:37:26,2026-09-06 09:25:12,Actuarial,Hybrid,Brussels
7284,503,99,99,Casualty Underwriter,H,EUR 55k,Active,Madrid,ES,1,2026-10-01 15:51:55,2026-08-02 16:04:53,2026-08-22 18:13:13,"Underwriting, Broking & Claims",Hybrid,Madrid
7285,560,118,106,Business Analyst,H,€92k - €112k,Active,Paris,FR,1,2026-10-01 16:26:40,2026-08-02 10:59:48,2026-09-04 17:46:16,Transformation & Change,Office,Paris
7286,579,123,123,Property Underwriter,H,"92,000",Active,Paris,FR,1,2026-10-01 09:33:18,2026-08-02 10:09:11,2026-09-03 09:30:54,"Underwriting, Broking & Claims",Hybrid,Paris
7287,715,151,146,Senior Product Owner,H,"164,000",Active,New York,US,1,2026-10-01 14:41:01,2026-08-02 16:49:12,2026-08-28 15:03:04,Transformation & Change,Office,New York
7288,788,153,153,Senior Product Owner,H,USD 118k,Full,New York,US,1,,2026-08-02 12:34:28,2026-09-06 18:12:07,Transformation & Change,Hybrid,New York
7289,168,51,47,Regulatory Lawyer,H,£106k - £130k,Active,London,GB,2,2026-10-02 18:19:39,2026-08-03 15:08:55,2026-09-03 09:44:03,Legal,Hybrid,London
7290,181,54,54,Change Manager,H,£107k - £127k,Active,London,GB,1,2026-10-02 13:21:20,2026-08-03 08:05:44,2026-08-22 15:50:18,Transformation & Change,Office,London
7291,168,56,56,Pricing Actuary,H,£91k - £113k,Active,London,GB,1,,2026-08-03 12:08:04,2026-08-25 14:24:22,Actuarial,Office,London
7292,753,155,155,Change Manager,H,"144,000",Active,New York,US,3,2026-10-02 18:26:22,2026-08-03 08:34:02,2026-09-08 15:42:29,Transformation & Change,Office,New York
7293,807,166,166,Head of Legal,H,$155k - $175k,Active,New York,US,1,2026-10-02 16:19:04,2026-08-03 09:08:23,2026-08-27 16:06:56,Legal,Hybrid,New York
7294,920,194,194,Senior Product Owner,H,"133,000",Active,Singapore,SG,1,,2026-08-03 17:40:36,2026-09-06 08:26:57,Transformation & Change,Office,Singapore
7295,1,7,7,Senior Tax Manager,H,"53,000",Active,Manchester,GB,1,2026-10-03 09:31:29,2026-08-04 18:25:47,2026-08-31 17:10:02,"Accountancy, Finance & Audit",Office,Manchester
7296,418,82,79,Senior Product Owner,H,Competitive,Full,Amsterdam,NL,1,2026-10-03 09:29:18,2026-08-04 13:26:33,2026-09-06 13:14:05,Transformation & Change,Hybrid,Amsterdam
7297,462,95,95,Reserving Actuary,H,94000,Active,Brussels,BE,1,2026-10-03 18:24:24,2026-08-04 16:04:23,2026-09-02 18:37:43,Actuarial,Hybrid,Brussels
7298,473,96,96,Senior Tax Manager,H,70000,Full,Brussels,BE,1,2026-10-03 17:59:28,2026-08-04 17:45:56,2026-09-07 08:14:34,"Accountancy, Finance & Audit",Hybrid,Brussels
7299,634,144,139,Product Owner,H,CHF 137k - CHF 171k,Active,Zurich,CH,3,2026-10-03 18:30:30,2026-08-04 11:05:01,2026-08-30 11:56:13,Transformation & Change,Office,Zurich
7300,712,165,165,Commercial Lawyer,H,$186k - $232k,Full,New York,US,1,2026-10-03 15:31:39,2026-08-04 16:45:15,2026-09-10 10:08:05,Legal,Hybrid,New York
7301,3,25,25,Cloud Architect,H,"92,000",Active,Manchester,GB,1,2026-10-04 08:07:15,2026-08-05 16:32:16,2026-08-24 10:24:13,Technology,Hybrid,Manchester
7302,340,66,66,Senior Account Executive,H,€92k - €110k,Active,Dublin,IE,2,2026-10-04 13:40:20,2026-08-05 14:24:07,2026-09-01 12:36:49,"Underwriting, Broking & Claims",Office,Dublin
7303,1,4,4,Actuarial Analyst,H,£73k - £88k,Active,Manchester,GB,1,,2026-08-06 11:15:00,2026-09-09 11:06:26,Actuarial,Hybrid,Manchester
7304,424,80,80,Change Manager,H,€79k - €88k,Full,Amsterdam,NL,1,,2026-08-06 10:06:08,2026-09-04 08:13:31,Transformation & Change,Hybrid,Amsterdam
7305,504,104,97,Senior In-house Counsel,H,110000,Full,Madrid,ES,1,2026-10-05 17:42:25,2026-08-06 14:14:49,2026-09-11 18:26:40,Legal,Hybrid,Madrid
7306,546,116,116,Product Owner,H,EUR 78k,Active,Paris,FR,2,2026-10-05 14:43:57,2026-08-06 16:39:08,2026-08-26 10:55:23,Transformation & Change,Hybrid,Paris
7307,631,140,140,Change Manager,H,"154,000",Active,Zurich,CH,2,2026-10-05 14:39:19,2026-08-06 14:23:37,2026-09-10 14:13:54,Transformation & Change,Office,Zurich
7308,718,161,161,BI Developer,H,USD 189k,Full,New York,US,1,2026-10-05 14:54:42,2026-08-06 17:43:57,2026-09-09 16:28:42,Technology,Remote,New York
7309,837,178,174,Senior Property Underwriter,H,124000,Active,Charlotte,US,1,,2026-08-06 08:08:35,2026-09-05 08:38:34,"Underwriting, Broking & Claims",Remote,Charlotte
7310,915,191,191,FP&A Analyst,H,HKD 714k,Active,Hong Kong,HK,1,2026-10-05 18:09:37,2026-08-06 12:06:25,2026-09-11 12:05:08,"Accountancy, Finance & Audit",Hybrid,Hong Kong
7311,70,12,11,Casualty Underwriter,H,58000,Full,Manchester,GB,1,2026-10-06 10:37:23,2026-08-07 08:59:52,2026-09-03 12:15:44,"Underwriting, Broking & Claims",Remote,Manchester
7312,342,71,71,Senior Business Analyst,H,€103k - €116k,Active,Dublin,IE,1,2026-10-06 13:13:01,2026-08-07 11:50:26,2026-09-04 17:11:55,Transformation & Change,Hybrid,Dublin
7313,506,100,100,Head of Legal,H,EUR 86k,Active,Madrid,ES,1,2026-10-06 18:16:41,2026-08-07 17:37:20,2026-09-10 14:36:12,Legal,Office,Madrid
7314,627,139,139,Senior Product Owner,H,"120,000",Active,Zurich,CH,1,2026-10-06 11:18:04,2026-08-07 17:32:31,2026-09-09 15:12:22,Transformation & Change,Hybrid,Zurich
7315,838,179,174,Senior Property Underwriter,H,$75k - $93k,Active,Charlotte,US,1,2026-10-06 18:15:54,2026-08-07 18:41:10,2026-08-31 13:21:10,"Underwriting, Broking & Claims",Office,Charlotte
7316,175,62,62,Actuarial Analyst,H,"119,000",Active,London,GB,1,,2026-08-08 18:17:05,2026-09-12 15:24:53,Actuarial,Office,London
7317,335,65,65,Casualty Underwriter,H,72000,Full,Dublin,IE,1,2026-10-07 10:15:20,2026-08-08 10:35:09,2026-09-08 08:16:23,"Underwriting, Broking & Claims",Remote,Dublin
7318,425,84,84,Senior Product Owner,H,"105,000",Active,Amsterdam,NL,1,2026-10-07 17:22:37,2026-08-08 17:19:18,2026-09-03 15:44:57,Transformation & Change,Hybrid,Amsterdam
7319,464,94,94,Actuarial Analyst,H,€76k - €87k,Full,Brussels,BE,1,2026-10-07 12:18:10,2026-08-08 12:28:06,2026-09-04 09:49:09,Actuarial,Remote,Brussels
7320,544,131,131,Senior Casualty Underwriter,H,73000,Active,Paris,FR,1,2026-10-07 10:36:16,2026-08-08 09:29:43,2026-09-04 12:44:50,"Underwriting, Broking & Claims",Remote,Paris
7321,745,152,146,Product Owner,H,"167,000",Active,New York,US,2,2026-10-07 11:12:56,2026-08-08 16:48:10,2026-09-11 11:42:54,Transformation & Change,Office,New York
7322,2,8,8,Senior Management Accountant,H,GBP 65k,Active,Manchester,GB,1,2026-10-08 12:36:50,2026-08-09 18:31:46,2026-09-08 11:40:10,"Accountancy, Finance & Audit",Hybrid,Manchester
7323,168,35,28,Senior Internal Auditor,H,Competitive,Active,London,GB,1,2026-10-08 11:12:03,2026-08-09 11:01:54,2026-09-11 15:51:06,"Accountancy, Finance & Audit",Hybrid,London
7324,184,59,55,Head of Pricing,H,£103k - £124k,Active,London,GB,1,,2026-08-09 09:33:12,2026-09-04 13:23:23,Actuarial,Hybrid,London
7325,14,9,6,Senior Management Accountant,H,"80,000",Active,Manchester,GB,2,,2026-08-10 13:39:20,2026-08-31 18:16:28,"Accountancy, Finance & Audit",Hybrid,Manchester
7326,203,55,55,Capital Modelling Actuary,H,"103,000",Active,London,GB,1,2026-10-09 13:23:32,2026-08-10 09:26:56,2026-09-01 08:02:54,Actuarial,Hybrid,London
7327,633,136,132,Senior Tax Manager,H,"145,000",Active,Zurich,CH,1,2026-10-09 17:46:07,2026-08-10 15:50:25,2026-09-05 15:14:47,"Accountancy, Finance & Audit",Remote,Zurich
7328,881,186,186,FP&A Analyst,H,HKD 621k,Active,Hong Kong,HK,1,,2026-08-10 12:55:09,2026-08-31 16:22:59,"Accountancy, Finance & Audit",Hybrid,Hong Kong
7329,985,212,212,Account Executive,H,RM215k - RM265k,Active,Kuala Lumpur,MY,1,2026-10-09 15:46:52,2026-08-10 12:47:10,2026-09-06 12:56:19,"Underwriting, Broking & Claims",Office,Malaysia
7330,961,213,213,Claims Handler,H,220000,Full,Kuala Lumpur,MY,1,,2026-08-10 13:40:18,2026-09-12 13:43:11,"Underwriting, Broking & Claims",Office,Malaysia
7331,18,14,14,Senior Claims Handler,H,£71k - £80k,Active,Manchester,GB,1,,2026-08-11 14:26:58,2026-09-12 18:25:43,"Underwriting, Broking & Claims",Hybrid,Manchester
7332,393,74,74,Tax Manager,H,108000,Active,Dublin,IE,1,2026-10-10 12:44:01,2026-08-11 09:30:07,2026-09-06 11:29:09,"Accountancy, Finance & Audit",Hybrid,Dublin
7333,721,171,171,Commercial Lawyer,H,"177,000",Active,New York,US,2,2026-10-10 15:50:07,2026-08-11 16:15:22,2026-09-06 18:33:57,Legal,Remote,New York
7334,877,182,182,Senior Tax Manager,H,"634,000",Active,Hong Kong,HK,1,,2026-08-11 16:56:02,2026-09-12 09:50:23,"Accountancy, Finance & Audit",Hybrid,Hong Kong
7335,355,70,64,Claims Manager,H,€55k - €65k,Active,Dublin,IE,1,2026-10-11 18:12:27,2026-08-12 16:23:18,2026-09-09 15:00:48,"Underwriting, Broking & Claims",Hybrid,Dublin
7336,396,72,72,Internal Auditor,H,69000,Active,Dublin,IE,1,2026-10-11 17:18:48,2026-08-12 17:46:40,2026-09-07 15:38:59,"Accountancy, Finance & Audit",Hybrid,Dublin
7337,544,117,117,Business Analyst,H,80000,Active,Paris,FR,1,2026-10-11 15:24:15,2026-08-12 10:36:27,2026-08-26 16:33:35,Transformation & Change,Hybrid,Paris
7338,777,156,156,Product Owner,H,"160,000",Active,New York,US,1,2026-10-11 14:01:58,2026-08-12 12:08:26,2026-09-06 14:12:25,Transformation & Change,Hybrid,New York
7339,69,15,11,Claims Handler,H,79000,Active,Manchester,GB,1,2026-10-12 09:51:11,2026-08-13 08:10:02,2026-09-07 14:45:21,"Underwriting, Broking & Claims",Office,Manchester
7340,4,20,20,Data Engineer,H,"103,000",Active,Manchester,GB,1,2026-10-12 14:48:04,2026-08-13 17:32:59,2026-09-11 15:48:16,Technology,Hybrid,Manchester
7341,59,22,22,Data Engineer,H,£68k - £80k,Active,Manchester,GB,1,2026-10-12 15:06:02,2026-08-13 12:51:53,2026-09-05 13:48:10,Technology,Remote,Manchester
7342,355,69,69,Data Engineer,H,121000,Active,Dublin,IE,1,2026-10-12 11:58:56,2026-08-13 15:18:29,2026-09-03 10:55:09,Technology,Hybrid,Dublin
7343,563,130,130,Property Underwriter,H,68000,Active,Paris,FR,1,2026-10-12 18:54:31,2026-08-13 10:31:38,2026-09-12 17:47:45,"Underwriting, Broking & Claims",Hybrid,Paris
7344,168,43,37,Head of Compliance,H,£100k - £120k,Active,London,GB,1,,2026-08-14 08:03:12,2026-09-10 09:02:44,Risk & Compliance,Hybrid,London
7345,218,44,37,Operational Risk Manager,H,"105,000",Active,London,GB,1,,2026-08-14 08:56:08,2026-09-09 12:41:47,Risk & Compliance,Hybrid,London
7346,336,78,73,Compliance Officer,H,€83k - €93k,Active,Dublin,IE,1,2026-10-13 17:13:09,2026-08-14 12:04:07,2026-09-11 16:52:47,Risk & Compliance,Office,Dublin
7347,418,83,83,Senior Project Manager,H,"114,000",Active,Amsterdam,NL,1,,2026-08-14 14:27:38,2026-09-11 15:48:02,Transformation & Change,Office,Amsterdam
7348,474,90,90,Capital Modelling Actuary,H,€83k - €102k,Active,Brussels,BE,1,,2026-08-14 15:23:37,2026-09-10 10:40:50,Actuarial,Hybrid,Brussels
7349,572,108,106,Change Manager,H,"78,000",Active,Paris,FR,1,2026-10-13 16:54:05,2026-08-14 12:46:58,2026-09-07 10:11:10,Transformation & Change,Office,Paris
7350,717,159,159,Software Engineer,H,$135k - $150k,Active,New York,US,1,2026-10-13 10:12:48,2026-08-14 09:04:29,2026-09-05 15:32:06,Technology,Hybrid,New York
7351,820,160,160,Cyber Security Analyst,H,114000,Active,New York,US,1,,2026-08-14 13:15:33,2026-09-09 18:47:39,Technology,Office,New York
7352,920,204,194,Project Manager,H,Competitive,Active,Singapore,SG,2,,2026-08-14 08:51:22,2026-09-04 14:21:34,Transformation & Change,Hybrid,Singapore
7353,11,24,24,Senior Cyber Security Analyst,H,88000,Active,Manchester,GB,1,2026-10-14 18:03:51,2026-08-15 10:45:05,2026-09-07 18:06:55,Technology,Hybrid,Manchester
7354,296,35,35,Senior Paralegal,H,£103k - £126k,Active,London,GB,1,2026-10-14 18:56:03,2026-08-15 14:02:54,2026-09-11 08:13:53,Legal,Hybrid,London
7355,224,60,60,Actuarial Analyst,H,GBP 98k,Active,London,GB,1,2026-10-14 13:11:36,2026-08-15 12:28:03,2026-09-09 18:03:21,Actuarial,Office,London
7356,552,114,106,Senior Product Owner,H,€90k - €102k,Active,Paris,FR,1,2026-10-14 12:34:05,2026-08-15 18:02:35,2026-09-12 14:24:09,Transformation & Change,Hybrid,Paris
7357,300,52,52,Senior Change Manager,H,£69k - £77k,Active,London,GB,1,,2026-08-16 10:22:37,2026-09-10 17:18:39,Transformation & Change,Hybrid,London
7358,638,145,145,Business Analyst,H,CHF 116k,Active,Zurich,CH,1,2026-10-15 14:23:22,2026-08-16 18:11:50,2026-09-05 18:35:26,Transformation & Change,Remote,Zurich
7359,2,27,27,Senior BI Developer,H,64000,Active,Manchester,GB,1,2026-10-16 12:56:01,2026-08-17 15:46:19,2026-09-12 09:09:39,Technology,Office,Manchester
7360,263,45,37,Head of Compliance,H,GBP 68k,Active,London,GB,1,2026-10-16 13:27:05,2026-08-17 13:42:37,2026-09-11 11:05:53,Risk & Compliance,Hybrid,London
7361,340,67,67,Senior Claims Manager,H,111000,Active,Dublin,IE,1,2026-10-16 12:55:23,2026-08-17 17:39:36,2026-09-09 15:58:13,"Underwriting, Broking & Claims",Hybrid,Dublin
7362,635,138,138,Management Accountant,H,121000,Active,Zurich,CH,1,2026-10-16 09:17:10,2026-08-17 14:09:46,2026-09-12 17:27:41,"Accountancy, Finance & Audit",Hybrid,Zurich
7363,140,2,2,Reserving Actuary,H,£101k - £120k,Active,Manchester,GB,1,2026-10-17 13:19:15,2026-08-18 17:20:55,2026-09-11 08:00:27,Actuarial,Hybrid,Manchester
7364,420,79,79,Project Manager,H,€101k - €118k,Active,Amsterdam,NL,1,,2026-08-18 12:34:10,2026-09-12 14:14:43,Transformation & Change,Remote,Amsterdam
7365,658,137,132,Management Accountant,H,CHF 139k,Active,Zurich,CH,1,2026-10-17 14:16:22,2026-08-18 15:37:15,2026-09-12 08:39:47,"Accountancy, Finance & Audit",Hybrid,Zurich
7366,546,106,106,Project Manager,H,"98,000",Active,Paris,FR,1,2026-10-18 09:35:06,2026-08-19 10:13:16,2026-09-12 12:38:02,Transformation & Change,Office,Paris
7367,669,142,139,Senior Business Analyst,H,CHF 142k - CHF 163k,Active,Zurich,CH,1,2026-10-18 13:36:23,2026-08-19 15:41:11,2026-09-12 10:11:32,Transformation & Change,Remote,Zurich
7368,956,199,199,Change Manager,H,Competitive,Active,Singapore,SG,1,2026-10-18 18:01:11,2026-08-19 08:13:04,2026-09-09 15:40:35,Transformation & Change,Hybrid,Singapore
7369,80,17,17,Claims Manager,H,88000,Active,Manchester,GB,1,2026-10-19 09:50:56,2026-08-20 10:22:06,2026-09-12 12:21:21,"Underwriting, Broking & Claims",Hybrid,Manchester
7370,875,175,174,Account Executive,H,$120k - $133k,Active,Charlotte,US,1,,2026-08-20 18:40:46,2026-09-12 08:04:04,"Underwriting, Broking & Claims",Hybrid,Charlotte
7371,835,177,177,Claims Handler,H,USD 120k,Active,Charlotte,US,1,2026-10-19 13:51:01,2026-08-20 11:55:01,2026-09-06 18:14:51,"Underwriting, Broking & Claims",Hybrid,Charlotte
7372,168,36,36,In-house Counsel,H,GBP 140k,Active,London,GB,1,2026-10-20 15:25:00,2026-08-21 09:15:16,2026-09-11 09:17:46,Legal,Hybrid,London
7373,230,38,38,Head of Compliance,H,"77,000",Active,London,GB,1,,2026-08-21 10:14:24,2026-09-05 17:57:37,Risk & Compliance,Remote,London
7374,317,48,48,Product Owner,H,£90k - £106k,Active,London,GB,1,2026-10-20 17:25:11,2026-08-21 10:24:00,2026-09-09 09:32:07,Transformation & Change,Hybrid,London
7375,304,61,55,Head of Pricing,H,GBP 132k,Active,London,GB,2,2026-10-20 18:51:16,2026-08-21 15:17:38,2026-09-11 08:00:32,Actuarial,Hybrid,London
7376,585,115,106,Senior Project Manager,H,"81,000",Active,Paris,FR,3,,2026-08-21 12:15:20,2026-09-10 18:31:45,Transformation & Change,Office,Paris
7377,702,132,132,Head of Pricing,H,CHF 154k,Active,Zurich,CH,1,2026-10-20 14:58:14,2026-08-21 14:19:56,2026-09-09 15:33:46,Actuarial,Hybrid,Zurich
7378,466,93,88,Pricing Actuary,H,"114,000",Active,Brussels,BE,1,,2026-08-22 11:27:43,2026-09-12 18:25:36,Actuarial,Hybrid,Brussels
7379,502,102,102,In-house Counsel,H,"102,000",Active,Madrid,ES,1,,2026-08-22 11:11:48,2026-09-12 16:28:08,Legal,Hybrid,Madrid
7380,716,170,170,Senior In-house Counsel,H,$127k - $149k,Active,New York,US,1,,2026-08-22 10:57:50,2026-09-10 09:48:35,Legal,Hybrid,New York
7381,196,29,29,Senior Business Analyst,H,£80k - £94k,Active,London,GB,2,,2026-08-23 16:57:21,2026-09-10 09:39:33,Transformation & Change,Hybrid,London
7382,467,91,91,Head of Pricing,H,"108,000",Active,Brussels,BE,1,2026-10-22 17:05:33,2026-08-23 17:45:16,2026-09-12 15:50:03,Actuarial,Office,Brussels
7383,628,135,135,Senior Internal Auditor,H,CHF 110k,Active,Zurich,CH,1,2026-10-22 17:22:58,2026-08-23 15:31:16,2026-09-12 14:32:33,"Accountancy, Finance & Audit",Office,Zurich
7384,885,186,186,Senior Internal Auditor,H,Competitive,Active,Hong Kong,HK,1,,2026-08-23 13:39:42,2026-09-11 11:01:49,"Accountancy, Finance & Audit",Hybrid,Hong Kong
7385,400,75,75,Senior Management Accountant,H,€97k - €121k,Active,Dublin,IE,1,2026-10-23 18:41:47,2026-08-24 17:42:33,2026-09-12 12:28:26,"Accountancy, Finance & Audit",Hybrid,Dublin
7386,432,81,81,Business Analyst,H,€100k - €124k,Active,Amsterdam,NL,1,,2026-08-24 13:30:02,2026-09-12 15:38:46,Transformation & Change,Hybrid,Amsterdam
7387,452,87,79,Programme Director,H,88000,Active,Amsterdam,NL,1,2026-10-23 15:07:12,2026-08-24 09:12:20,2026-09-11 10:12:38,Transformation & Change,Hybrid,Amsterdam
7388,632,134,134,Senior FP&A Analyst,H,128000,Active,Zurich,CH,1,,2026-08-24 17:09:42,2026-09-09 14:58:13,"Accountancy, Finance & Audit",Remote,Zurich
7389,780,158,158,Software Engineer,H,$175k - $217k,Active,New York,US,1,2026-10-23 09:07:42,2026-08-24 15:48:22,2026-09-11 09:16:18,Technology,Office,New York
7390,738,169,169,Head of Legal,H,138000,Active,New York,US,1,2026-10-23 16:42:35,2026-08-24 11:08:38,2026-09-10 10:45:44,Legal,Office,New York
7391,995,209,209,Casualty Underwriter,H,192000,Active,Kuala Lumpur,MY,2,2026-10-23 17:43:30,2026-08-24 11:21:55,2026-09-11 15:56:17,"Underwriting, Broking & Claims",Office,Malaysia
7392,102,26,20,Cyber Security Analyst,H,70000,Active,Manchester,GB,1,2026-10-24 18:58:17,2026-08-25 18:54:32,2026-09-09 13:45:24,Technology,Hybrid,Manchester
7393,169,31,31,Commercial Lawyer,H,£86k - £100k,Active,London,GB,1,,2026-08-25 10:07:21,2026-09-10 08:21:23,,Hybrid,London
7394,335,64,64,Pricing Actuary,H,Competitive,Active,Dublin,IE,1,2026-10-24 08:51:16,2026-08-25 16:40:43,2026-09-11 12:22:50,Actuarial,Office,Dublin
7395,505,105,97,Senior Operational Risk Manager,H,60000,Active,Madrid,ES,1,,2026-08-25 16:49:32,2026-09-11 10:32:44,Risk & Compliance,Hybrid,Madrid
7396,851,180,180,Senior Tax Manager,H,$114k - $135k,Active,Charlotte,US,1,2026-10-24 10:21:47,2026-08-25 11:51:13,2026-09-12 12:33:31,"Accountancy, Finance & Audit",Office,Charlotte
7397,878,190,190,Internal Auditor,H,"666,000",Active,Hong Kong,HK,1,2026-10-24 08:59:50,2026-08-25 08:57:59,2026-09-12 10:21:47,"Accountancy, Finance & Audit",Hybrid,Hong Kong
7398,55,3,1,Credit Risk Analyst,H,"58,000",Active,Manchester,GB,1,2026-10-25 11:07:38,2026-08-26 18:13:53,2026-09-10 15:42:09,Risk & Compliance,Hybrid,Manchester
7399,1,11,11,Account Executive,H,£56k - £69k,Active,Manchester,GB,1,2026-10-25 09:00:58,2026-08-26 11:13:41,2026-09-12 10:57:57,"Underwriting, Broking & Claims",Remote,Manchester
7400,353,76,76,Cyber Security Analyst,H,"80,000",Active,Dublin,IE,2,2026-10-25 09:01:07,2026-08-26 11:28:14,2026-09-12 16:10:19,Technology,Hybrid,Dublin
7401,527,103,103,Head of Legal,H,94000,Active,Madrid,ES,1,,2026-08-26 09:42:58,2026-09-11 09:54:28,Legal,Office,Madrid
7402,545,128,128,Claims Manager,H,94000,Active,Paris,FR,1,2026-10-25 11:46:23,2026-08-26 13:04:23,2026-09-11 10:11:04,"Underwriting, Broking & Claims",Office,Paris
7403,179,42,42,Credit Risk Analyst,H,"90,000",Active,London,GB,1,2026-10-26 15:04:03,2026-08-27 16:37:27,2026-09-10 15:08:13,Risk & Compliance,Hybrid,London
7404,779,147,147,Change Manager,H,"150,000",Active,New York,US,1,2026-10-26 12:28:03,2026-08-27 11:57:53,2026-09-10 16:27:03,Transformation & Change,Hybrid,New York
7405,814,150,146,Senior Actuarial Analyst,H,196000,Active,New York,US,1,2026-10-26 18:54:47,2026-08-27 15:05:45,2026-09-12 14:27:06,Actuarial,Office,New York
7406,161,5,5,Senior Pricing Actuary,H,96000,Active,Manchester,GB,1,,2026-08-28 13:26:45,2026-09-11 16:55:00,Actuarial,Hybrid,Manchester
7407,180,33,33,Head of Pricing,H,GBP 132k,Active,London,GB,1,2026-10-27 14:48:08,2026-08-28 16:42:27,2026-09-11 08:56:18,Actuarial,Hybrid,London
7408,544,119,106,Product Owner,H,103000,Active,Paris,FR,2,,2026-08-28 12:15:56,2026-09-12 16:34:40,Transformation & Change,Hybrid,Paris
7409,881,183,183,Senior Tax Manager,H,HK$751k - HK$844k,Active,Hong Kong,HK,1,,2026-08-28 12:32:10,2026-09-12 16:23:33,"Accountancy, Finance & Audit",Office,Hong Kong
7410,891,192,192,Tax Manager,H,"694,000",Active,Hong Kong,HK,1,2026-10-27 14:40:05,2026-08-28 15:16:19,2026-09-10 11:28:39,"Accountancy, Finance & Audit",Hybrid,Hong Kong
7411,576,125,125,Claims Manager,H,€66k - €81k,Active,Paris,FR,2,2026-10-29 11:37:19,2026-08-30 10:27:39,2026-09-09 12:20:05,"Underwriting, Broking & Claims",Office,Paris
