doc_no,doc_type,placement_ref,doc_date,net_amount,currency,modified_at
INV-103538,INV,PL-003538,06/02/2026,21895.3,GBP,06/02/2026 11:09
INV-103539,INV,PL-003539,24/02/2026,21431.2,GBP,24/02/2026 12:44
INV-103540,INV,PL-003540,01/01/2026,17934.6,GBP,03/01/2026 20:12
INV-103541,INV,PL-003541,04/02/2026,15153.2,USD,06/02/2026 10:07
INV-103542,INV,PL-003542,28/12/2025,15787.8,EUR,30/12/2025 19:51
INV-103543,INV,PL-003543,01/01/2026,18351.2,EUR,01/01/2026 10:00
INV-103544,INV,PL-003544,15/02/2026,25300.0,GBP,15/02/2026 15:15
INV-103545,INV,PL-003545,12/02/2026,25109.1,USD,14/02/2026 11:16
INV-103546,INV,PL-003546,15/01/2026,13090.0,GBP,15/01/2026 11:46
INV-103547,INV,PL-003547,21/02/2026,22628.5,CHF,22/02/2026 07:44
INV-103548,INV,PL-003548,13/02/2026,13379.6,GBP,15/02/2026 07:22
INV-103549,INV,PL-003549,03/02/2026,33832.2,CHF,04/02/2026 20:54
INV-103550,INV,PL-003550,15/01/2026,21091.5,USD,17/01/2026 09:33
INV-103551,INV,PL-003551,09/01/2026,13184.0,GBP,09/01/2026 13:34
INV-103552,INV,PL-003552,06/02/2026,19686.3,EUR,06/02/2026 07:14
INV-103553,INV,PL-003553,27/01/2026,25404.4,USD,29/01/2026 07:48
INV-103554,INV,PL-003554,20/01/2026,18009.3,GBP,22/01/2026 19:22
INV-103555,INV,PL-003555,03/01/2026,13338.5,EUR,05/01/2026 11:45
INV-103556,INV,PL-003556,18/02/2026,21811.2,SGD,20/02/2026 11:08
INV-103557,INV,PL-003557,27/01/2026,27550.0,GBP,28/01/2026 08:45
CRN-200336,CRN,PL-003557,23/04/2026,6887.5,GBP,25/04/2026 12:02
INV-103558,INV,PL-003558,06/01/2026,15345.6,EUR,07/01/2026 13:14
INV-103559,INV,PL-003559,10/01/2026,14552.7,EUR,11/01/2026 19:48
INV-103560,INV,PL-003560,21/01/2026,28272.0,USD,21/01/2026 20:20
CRN-200337,CRN,PL-003560,01/03/2026,28272.0,USD,02/03/2026 18:45
INV-103561,INV,PL-003561,16/01/2026,23602.8,GBP,18/01/2026 11:13
INV-103562,INV,PL-003562,11/02/2026,12644.0,EUR,11/02/2026 12:14
INV-103563,INV,PL-003563,14/02/2026,23515.5,USD,16/02/2026 14:25
INV-103564,INV,PL-003564,28/02/2026,17882.2,GBP,01/03/2026 12:21
INV-103565,INV,PL-003565,18/01/2026,144676.8,HKD,19/01/2026 07:25
INV-103566,INV,PL-003566,08/02/2026,14896.2,EUR,10/02/2026 19:19
INV-103567,INV,PL-003567,21/01/2026,36398.7,MYR,22/01/2026 10:17
INV-103568,INV,PL-003568,18/01/2026,22277.4,EUR,19/01/2026 07:40
INV-103569,INV,PL-003569,14/01/2026,8472.6,GBP,14/01/2026 16:31
INV-103570,INV,PL-003570,01/03/2026,15979.6,GBP,02/03/2026 20:41
INV-103571,INV,PL-003571,28/01/2026,19847.0,GBP,30/01/2026 15:49
INV-103572,INV,PL-003572,24/02/2026,35958.0,USD,25/02/2026 17:39
INV-103573,INV,PL-003573,25/01/2026,28828.4,USD,25/01/2026 11:21
INV-103574,INV,PL-003574,24/01/2026,20198.4,CHF,24/01/2026 07:19
INV-103575,INV,PL-003575,15/02/2026,18613.6,EUR,15/02/2026 16:12
INV-103576,INV,PL-003576,14/01/2026,16016.1,GBP,14/01/2026 07:43
INV-103577,INV,PL-003577,13/02/2026,14922.4,EUR,15/02/2026 08:55
INV-103578,INV,PL-003578,14/02/2026,35197.5,USD,14/02/2026 20:14
INV-103579,INV,PL-003579,30/01/2026,22810.5,USD,01/02/2026 09:22
INV-103580,INV,PL-003580,24/01/2026,27260.0,CHF,26/01/2026 12:28
INV-103581,INV,PL-003581,11/02/2026,29045.0,SGD,13/02/2026 16:41
INV-103582,INV,PL-003582,19/02/2026,17266.4,EUR,19/02/2026 18:24
INV-103583,INV,PL-003583,14/02/2026,23032.8,GBP,16/02/2026 20:39
INV-103584,INV,PL-003584,20/02/2026,22004.1,GBP,20/02/2026 16:15
INV-103585,INV,PL-003585,08/01/2026,26221.8,USD,10/01/2026 18:48
INV-103586,INV,PL-003586,10/02/2026,14132.1,GBP,11/02/2026 11:21
INV-103587,INV,PL-003587,18/02/2026,14177.8,GBP,19/02/2026 09:14
INV-103588,INV,PL-003588,04/02/2026,11592.0,EUR,05/02/2026 13:00
INV-103589,INV,PL-003589,23/02/2026,30780.0,MYR,24/02/2026 14:04
INV-103590,INV,PL-003590,30/01/2026,12314.4,EUR,30/01/2026 10:32
CRN-200338,CRN,PL-003590,03/04/2026,6157.2,EUR,03/04/2026 11:45
INV-103591,INV,PL-003591,08/02/2026,27083.7,GBP,10/02/2026 12:03
INV-103592,INV,PL-003592,03/02/2026,22029.8,EUR,04/02/2026 18:54
CRN-200339,CRN,PL-003592,17/03/2026,11014.9,EUR,19/03/2026 14:21
INV-103593,INV,PL-003593,14/01/2026,21991.2,GBP,15/01/2026 17:34
INV-103594,INV,PL-003594,21/01/2026,19121.5,EUR,22/01/2026 16:46
INV-103595,INV,PL-003595,01/02/2026,16789.0,EUR,02/02/2026 18:36
INV-103596,INV,PL-003596,20/01/2026,14310.4,GBP,21/01/2026 09:23
INV-103597,INV,PL-003597,04/02/2026,25560.8,SGD,06/02/2026 11:51
INV-103598,INV,PL-003598,19/01/2026,19782.0,EUR,21/01/2026 10:16
INV-103599,INV,PL-003599,16/02/2026,23780.8,CHF,18/02/2026 17:18
INV-103600,INV,PL-003600,14/02/2026,35356.8,USD,14/02/2026 18:16
INV-103601,INV,PL-003601,25/02/2026,19237.2,GBP,26/02/2026 11:51
INV-103602,INV,PL-003602,21/02/2026,27102.3,USD,22/02/2026 15:57
INV-103603,INV,PL-003603,19/02/2026,24421.6,USD,20/02/2026 20:29
INV-103604,INV,PL-003604,27/02/2026,14278.5,GBP,01/03/2026 08:59
INV-103605,INV,PL-003605,09/02/2026,23607.5,USD,10/02/2026 13:38
INV-103606,INV,PL-003606,08/03/2026,139458.8,HKD,08/03/2026 17:25
INV-103607,INV,PL-003607,05/03/2026,23990.7,GBP,07/03/2026 12:45
INV-103608,INV,PL-003608,18/02/2026,10094.7,GBP,20/02/2026 19:41
INV-103609,INV,PL-003609,22/02/2026,24719.0,SGD,22/02/2026 15:30
INV-103610,INV,PL-003610,23/01/2026,19462.9,USD,23/01/2026 16:20
INV-103611,INV,PL-003611,11/03/2026,17770.8,EUR,13/03/2026 11:30
INV-103612,INV,PL-003612,14/01/2026,16569.0,GBP,15/01/2026 07:09
INV-103613,INV,PL-003613,05/02/2026,23016.0,USD,07/02/2026 19:50
INV-103614,INV,PL-003614,18/02/2026,14373.7,EUR,18/02/2026 07:15
CRN-200340,CRN,PL-003614,04/03/2026,14373.7,EUR,06/03/2026 10:22
INV-103615,INV,PL-003615,16/02/2026,23002.8,EUR,16/02/2026 11:27
INV-103616,INV,PL-003616,23/02/2026,38480.0,MYR,23/02/2026 18:44
INV-103617,INV,PL-003617,16/02/2026,31155.0,CHF,17/02/2026 07:29
INV-103618,INV,PL-003618,21/02/2026,10076.4,GBP,23/02/2026 07:08
INV-103619,INV,PL-003619,21/02/2026,36661.8,MYR,23/02/2026 10:49
INV-103620,INV,PL-003620,08/02/2026,17160.2,GBP,10/02/2026 15:20
INV-103621,INV,PL-003621,10/03/2026,10329.0,EUR,11/03/2026 09:39
INV-103622,INV,PL-003622,20/01/2026,23846.4,SGD,22/01/2026 17:56
INV-103623,INV,PL-003623,04/03/2026,22561.6,EUR,05/03/2026 11:49
INV-103624,INV,PL-003624,30/01/2026,11865.0,GBP,30/01/2026 11:37
INV-103625,INV,PL-003625,01/02/2026,17301.0,USD,02/02/2026 08:16
INV-103626,INV,PL-003626,29/01/2026,11150.4,GBP,29/01/2026 08:18
INV-103627,INV,PL-003627,27/02/2026,15939.3,GBP,27/02/2026 12:00
INV-103628,INV,PL-003628,14/02/2026,25542.0,EUR,14/02/2026 19:10
INV-103629,INV,PL-003629,16/02/2026,28322.0,GBP,16/02/2026 13:20
INV-103630,INV,PL-003630,11/02/2026,33948.0,EUR,13/02/2026 11:44
INV-103631,INV,PL-003631,16/02/2026,20858.3,USD,18/02/2026 20:29
INV-103632,INV,PL-003632,02/02/2026,13991.3,EUR,02/02/2026 13:11
INV-103633,INV,PL-003633,15/02/2026,14096.0,GBP,17/02/2026 12:14
INV-103634,INV,PL-003634,25/01/2026,13197.0,GBP,27/01/2026 07:56
INV-103635,INV,PL-003635,03/03/2026,13167.0,EUR,04/03/2026 18:06
CRN-200341,CRN,PL-003635,05/05/2026,6583.5,EUR,05/05/2026 13:54
INV-103636,INV,PL-003636,24/01/2026,13455.1,EUR,26/01/2026 11:17
INV-103637,INV,PL-003637,01/03/2026,14355.0,EUR,02/03/2026 11:50
INV-103638,INV,PL-003638,21/03/2026,17908.0,EUR,23/03/2026 19:55
INV-103639,INV,PL-003639,28/02/2026,20703.0,EUR,28/02/2026 08:46
INV-103640,INV,PL-003640,30/01/2026,23023.2,CHF,30/01/2026 07:56
INV-103641,INV,PL-003641,11/03/2026,177218.9,HKD,13/03/2026 09:32
CRN-200342,CRN,PL-003641,01/04/2026,177218.9,HKD,01/04/2026 20:49
INV-103642,INV,PL-003642,17/02/2026,39339.5,MYR,17/02/2026 08:26
INV-103643,INV,PL-003643,20/03/2026,21403.8,GBP,21/03/2026 16:20
INV-103644,INV,PL-003644,10/02/2026,19761.6,USD,11/02/2026 08:45
INV-103645,INV,PL-003645,26/01/2026,17397.8,GBP,27/01/2026 09:34
INV-103646,INV,PL-003646,06/03/2026,27637.6,USD,08/03/2026 09:37
CRN-200343,CRN,PL-003646,02/05/2026,13818.8,USD,03/05/2026 20:57
INV-103647,INV,PL-003647,31/01/2026,15880.0,GBP,02/02/2026 10:28
CRN-200344,CRN,PL-003647,15/03/2026,15880.0,GBP,15/03/2026 13:00
INV-103648,INV,PL-003648,01/03/2026,35459.1,USD,03/03/2026 14:36
INV-103649,INV,PL-003649,13/03/2026,16948.0,EUR,14/03/2026 17:14
INV-103650,INV,PL-003650,17/03/2026,23598.4,GBP,18/03/2026 17:29
INV-103651,INV,PL-003651,10/02/2026,11054.7,EUR,10/02/2026 15:33
INV-103652,INV,PL-003652,09/02/2026,23812.6,EUR,10/02/2026 12:55
INV-103653,INV,PL-003653,02/03/2026,15552.7,EUR,03/03/2026 07:29
INV-103654,INV,PL-003654,08/02/2026,24925.5,CHF,08/02/2026 13:27
CRN-200345,CRN,PL-003654,27/04/2026,6231.38,CHF,29/04/2026 17:53
INV-103655,INV,PL-003655,11/03/2026,12940.4,GBP,13/03/2026 13:45
INV-103656,INV,PL-003656,19/02/2026,14345.1,GBP,20/02/2026 10:30
INV-103657,INV,PL-003657,08/03/2026,20020.0,GBP,09/03/2026 11:49
INV-103658,INV,PL-003658,05/02/2026,17922.0,EUR,05/02/2026 14:27
INV-103659,INV,PL-003659,03/03/2026,18514.2,EUR,03/03/2026 19:23
INV-103660,INV,PL-003660,18/02/2026,153670.4,HKD,19/02/2026 14:28
INV-103661,INV,PL-003661,13/03/2026,23493.4,USD,14/03/2026 07:55
INV-103662,INV,PL-003662,08/02/2026,23908.5,USD,08/02/2026 11:11
INV-103663,INV,PL-003663,01/03/2026,17653.2,EUR,03/03/2026 09:32
INV-103664,INV,PL-003664,12/02/2026,16704.0,EUR,14/02/2026 10:38
INV-103665,INV,PL-003665,12/02/2026,131132.1,HKD,13/02/2026 13:07
INV-103666,INV,PL-003666,30/01/2026,25817.4,CHF,31/01/2026 13:38
INV-103667,INV,PL-003667,09/02/2026,26100.0,SGD,11/02/2026 08:15
INV-103668,INV,PL-003668,27/02/2026,12440.5,GBP,28/02/2026 17:44
INV-103669,INV,PL-003669,12/03/2026,12926.7,EUR,12/03/2026 10:02
INV-103670,INV,PL-003670,09/03/2026,14122.5,EUR,09/03/2026 14:32
INV-103671,INV,PL-003671,24/02/2026,18472.8,EUR,26/02/2026 11:18
INV-103672,INV,PL-003672,01/02/2026,33573.3,USD,01/02/2026 14:40
INV-103673,INV,PL-003673,31/01/2026,17803.6,CHF,31/01/2026 14:29
INV-103674,INV,PL-003674,13/02/2026,17290.0,GBP,15/02/2026 20:02
INV-103675,INV,PL-003675,08/03/2026,31396.8,USD,10/03/2026 15:10
INV-103676,INV,PL-003676,19/02/2026,17848.2,EUR,20/02/2026 16:42
INV-103677,INV,PL-003677,25/02/2026,18816.0,GBP,26/02/2026 09:20
INV-103678,INV,PL-003678,07/03/2026,8838.0,GBP,08/03/2026 18:02
INV-103679,INV,PL-003679,14/03/2026,15741.0,EUR,16/03/2026 15:53
INV-103680,INV,PL-003680,19/02/2026,18948.6,EUR,21/02/2026 19:03
CRN-200346,CRN,PL-003680,21/03/2026,18948.6,EUR,23/03/2026 17:36
INV-103681,INV,PL-003681,07/02/2026,17180.4,GBP,09/02/2026 18:20
INV-103682,INV,PL-003682,25/02/2026,18740.3,USD,26/02/2026 17:17
INV-103683,INV,PL-003683,05/02/2026,10728.0,GBP,05/02/2026 17:31
INV-103684,INV,PL-003684,25/03/2026,13260.0,GBP,25/03/2026 08:13
INV-103685,INV,PL-003685,15/03/2026,17437.7,GBP,15/03/2026 15:38
INV-103686,INV,PL-003686,14/03/2026,16353.0,GBP,14/03/2026 19:13
INV-103687,INV,PL-003687,24/02/2026,25630.0,GBP,24/02/2026 12:28
INV-103688,INV,PL-003688,23/02/2026,17454.2,GBP,23/02/2026 07:04
INV-103689,INV,PL-003689,15/03/2026,19452.3,EUR,17/03/2026 17:09
CRN-200347,CRN,PL-003689,22/05/2026,9726.15,EUR,22/05/2026 14:28
INV-103690,INV,PL-003690,29/03/2026,15622.0,GBP,29/03/2026 15:14
INV-103691,INV,PL-003691,03/04/2026,18967.2,EUR,05/04/2026 20:14
INV-103692,INV,PL-003692,02/03/2026,15151.5,GBP,02/03/2026 10:49
INV-103693,INV,PL-003693,26/02/2026,100372.0,HKD,28/02/2026 16:37
INV-103694,INV,PL-003694,25/03/2026,18914.4,GBP,26/03/2026 14:07
CRN-200348,CRN,PL-003694,03/05/2026,9457.2,GBP,05/05/2026 07:15
INV-103695,INV,PL-003695,08/03/2026,25859.0,CHF,09/03/2026 11:01
INV-103696,INV,PL-003696,07/03/2026,35472.0,USD,08/03/2026 13:20
CRN-200349,CRN,PL-003696,21/05/2026,8868.0,USD,22/05/2026 20:23
INV-103697,INV,PL-003697,18/03/2026,17500.0,EUR,20/03/2026 09:05
INV-103698,INV,PL-003698,28/02/2026,16032.0,GBP,28/02/2026 09:14
INV-103699,INV,PL-003699,18/02/2026,35862.0,USD,19/02/2026 10:47
INV-103700,INV,PL-003700,25/03/2026,24009.5,USD,25/03/2026 07:25
INV-103701,INV,PL-003701,09/03/2026,20622.0,GBP,09/03/2026 09:10
INV-103702,INV,PL-003702,11/02/2026,29662.3,CHF,13/02/2026 17:55
INV-103703,INV,PL-003703,26/03/2026,26171.6,USD,27/03/2026 13:05
INV-103704,INV,PL-003704,04/03/2026,18987.5,GBP,04/03/2026 15:16
INV-103705,INV,PL-003705,07/03/2026,22995.1,USD,07/03/2026 08:44
INV-103706,INV,PL-003706,22/02/2026,38872.0,CHF,22/02/2026 07:13
INV-103707,INV,PL-003707,10/03/2026,23580.7,CHF,10/03/2026 17:05
INV-103708,INV,PL-003708,24/03/2026,19593.9,USD,25/03/2026 14:07
INV-103709,INV,PL-003709,06/03/2026,17353.0,EUR,07/03/2026 13:48
INV-103710,INV,PL-003710,11/03/2026,30677.4,USD,13/03/2026 18:11
INV-103711,INV,PL-003711,31/03/2026,18243.4,USD,01/04/2026 08:27
INV-103712,INV,PL-003712,02/04/2026,18638.4,GBP,02/04/2026 16:17
INV-103713,INV,PL-003713,09/03/2026,23547.6,GBP,10/03/2026 20:33
INV-103714,INV,PL-003714,05/03/2026,30341.6,USD,05/03/2026 10:46
INV-103715,INV,PL-003715,10/03/2026,21914.4,CHF,12/03/2026 13:45
INV-103716,INV,PL-003716,05/03/2026,23533.0,USD,06/03/2026 16:02
INV-103717,INV,PL-003717,02/04/2026,25309.9,EUR,04/04/2026 18:38
INV-103718,INV,PL-003718,18/02/2026,14504.0,GBP,20/02/2026 12:30
INV-103719,INV,PL-003719,21/02/2026,19188.0,USD,23/02/2026 17:11
INV-103720,INV,PL-003720,29/03/2026,13057.2,GBP,29/03/2026 19:23
INV-103721,INV,PL-003721,14/03/2026,14647.5,GBP,15/03/2026 18:23
INV-103722,INV,PL-003722,05/04/2026,14715.9,GBP,06/04/2026 18:21
INV-103723,INV,PL-003723,27/02/2026,13624.8,GBP,01/03/2026 10:43
INV-103724,INV,PL-003724,07/04/2026,11135.3,EUR,08/04/2026 08:03
INV-103725,INV,PL-003725,15/04/2026,22271.2,EUR,17/04/2026 20:33
INV-103726,INV,PL-003726,11/03/2026,19114.2,EUR,13/03/2026 11:15
INV-103727,INV,PL-003727,08/03/2026,27189.8,USD,09/03/2026 13:27
CRN-200350,CRN,PL-003727,17/05/2026,6797.45,USD,18/05/2026 07:21
INV-103728,INV,PL-003728,13/03/2026,23049.0,GBP,13/03/2026 18:51
INV-103729,INV,PL-003729,21/02/2026,20338.5,GBP,22/02/2026 19:28
INV-103730,INV,PL-003730,05/04/2026,18803.4,GBP,06/04/2026 15:08
INV-103731,INV,PL-003731,31/03/2026,17189.2,GBP,01/04/2026 08:37
CRN-200351,CRN,PL-003731,08/06/2026,4297.3,GBP,09/06/2026 14:46
INV-103732,INV,PL-003732,24/02/2026,23991.3,USD,25/02/2026 10:07
INV-103733,INV,PL-003733,01/04/2026,21742.5,EUR,01/04/2026 19:50
INV-103734,INV,PL-003734,14/03/2026,36869.7,MYR,14/03/2026 13:54
INV-103735,INV,PL-003735,23/03/2026,20906.6,USD,23/03/2026 12:31
INV-103736,INV,PL-003736,01/04/2026,21086.5,EUR,03/04/2026 15:48
INV-103737,INV,PL-003737,01/03/2026,32067.4,USD,01/03/2026 09:54
INV-103738,INV,PL-003738,30/03/2026,18601.8,EUR,01/04/2026 09:38
CRN-200352,CRN,PL-003738,21/06/2026,4650.45,EUR,22/06/2026 10:19
INV-103739,INV,PL-003739,15/04/2026,25357.5,USD,17/04/2026 17:11
INV-103740,INV,PL-003740,24/03/2026,21258.3,CHF,24/03/2026 20:22
CRN-200353,CRN,PL-003740,08/06/2026,5314.57,CHF,10/06/2026 20:23
INV-103741,INV,PL-003741,16/03/2026,35635.2,USD,18/03/2026 18:24
CRN-200354,CRN,PL-003741,20/04/2026,35635.2,USD,20/04/2026 19:22
INV-103742,INV,PL-003742,26/02/2026,23974.3,CHF,27/02/2026 20:59
INV-103743,INV,PL-003743,14/04/2026,23776.2,CHF,16/04/2026 09:52
CRN-200355,CRN,PL-003743,31/05/2026,11888.1,CHF,02/06/2026 11:47
INV-103744,INV,PL-003744,21/03/2026,23763.6,EUR,23/03/2026 17:21
INV-103745,INV,PL-003745,22/04/2026,30194.1,MYR,22/04/2026 20:36
INV-103746,INV,PL-003746,05/03/2026,38820.6,USD,05/03/2026 11:22
CRN-200356,CRN,PL-003746,10/03/2026,38820.6,USD,11/03/2026 10:59
INV-103747,INV,PL-003747,12/03/2026,12830.4,EUR,13/03/2026 18:43
INV-103748,INV,PL-003748,05/03/2026,20166.4,EUR,06/03/2026 07:32
INV-103749,INV,PL-003749,04/04/2026,13363.4,EUR,05/04/2026 07:50
INV-103750,INV,PL-003750,04/04/2026,39212.3,MYR,04/04/2026 16:16
INV-103751,INV,PL-003751,07/03/2026,16437.3,EUR,07/03/2026 18:57
CRN-200357,CRN,PL-003751,15/03/2026,16437.3,EUR,16/03/2026 15:17
INV-103752,INV,PL-003752,16/03/2026,21620.0,GBP,18/03/2026 09:49
INV-103753,INV,PL-003753,28/02/2026,18119.6,GBP,01/03/2026 07:13
INV-103754,INV,PL-003754,22/03/2026,27425.3,GBP,23/03/2026 09:57
INV-103755,INV,PL-003755,09/03/2026,27195.3,SGD,10/03/2026 08:37
CRN-200358,CRN,PL-003755,21/03/2026,27195.3,SGD,22/03/2026 16:58
INV-103756,INV,PL-003756,09/03/2026,20107.9,EUR,11/03/2026 12:33
INV-103757,INV,PL-003757,24/04/2026,98506.2,HKD,26/04/2026 08:50
CRN-200359,CRN,PL-003757,20/07/2026,24626.55,HKD,22/07/2026 09:01
INV-103758,INV,PL-003758,17/04/2026,22118.5,CHF,19/04/2026 13:56
CRN-200360,CRN,PL-003758,14/05/2026,22118.5,CHF,16/05/2026 12:03
INV-103759,INV,PL-003759,09/04/2026,39873.6,MYR,09/04/2026 13:35
INV-103760,INV,PL-003760,01/03/2026,30617.9,CHF,02/03/2026 13:21
INV-103761,INV,PL-003761,04/03/2026,23976.0,CHF,05/03/2026 20:41
INV-103762,INV,PL-003762,09/04/2026,209846.8,HKD,11/04/2026 10:20
INV-103763,INV,PL-003763,02/04/2026,16535.7,EUR,04/04/2026 11:37
INV-103764,INV,PL-003764,08/04/2026,28228.2,USD,09/04/2026 10:58
INV-103765,INV,PL-003765,19/03/2026,24427.2,USD,19/03/2026 16:05
INV-103766,INV,PL-003766,24/04/2026,27575.1,CHF,24/04/2026 14:31
CRN-200361,CRN,PL-003766,02/07/2026,6893.77,CHF,02/07/2026 13:28
INV-103767,INV,PL-003767,03/03/2026,147052.8,HKD,05/03/2026 14:36
INV-103768,INV,PL-003768,05/04/2026,17047.8,GBP,07/04/2026 08:26
INV-103769,INV,PL-003769,17/04/2026,14196.6,GBP,19/04/2026 09:59
INV-103770,INV,PL-003770,08/03/2026,18311.7,GBP,10/03/2026 17:13
INV-103771,INV,PL-003771,26/04/2026,25665.0,SGD,26/04/2026 12:38
INV-103772,INV,PL-003772,02/05/2026,28702.9,GBP,02/05/2026 14:06
INV-103773,INV,PL-003773,11/04/2026,10916.3,EUR,11/04/2026 11:16
CRN-200362,CRN,PL-003773,12/06/2026,2729.07,EUR,13/06/2026 15:20
INV-103774,INV,PL-003774,14/04/2026,10787.6,EUR,15/04/2026 17:11
INV-103775,INV,PL-003775,31/03/2026,12592.8,EUR,01/04/2026 09:40
INV-103776,INV,PL-003776,23/03/2026,16646.4,GBP,23/03/2026 08:15
INV-103777,INV,PL-003777,20/03/2026,14847.8,EUR,21/03/2026 19:46
INV-103778,INV,PL-003778,28/03/2026,14964.0,EUR,28/03/2026 15:09
INV-103779,INV,PL-003779,22/04/2026,10610.6,EUR,23/04/2026 07:08
INV-103780,INV,PL-003780,08/04/2026,20549.2,USD,08/04/2026 08:22
INV-103781,INV,PL-003781,23/03/2026,39527.4,MYR,24/03/2026 14:19
INV-103782,INV,PL-003782,14/03/2026,18798.2,GBP,15/03/2026 07:32
INV-103783,INV,PL-003783,17/04/2026,17120.0,EUR,18/04/2026 07:21
INV-103784,INV,PL-003784,04/04/2026,20660.7,CHF,05/04/2026 11:36
INV-103785,INV,PL-003785,16/04/2026,20549.9,GBP,16/04/2026 14:03
INV-103786,INV,PL-003786,21/04/2026,22193.6,GBP,22/04/2026 15:48
INV-103787,INV,PL-003787,20/04/2026,21136.5,GBP,22/04/2026 10:15
INV-103788,INV,PL-003788,21/03/2026,19874.4,EUR,23/03/2026 18:13
INV-103789,INV,PL-003789,16/04/2026,20736.0,EUR,18/04/2026 13:34
INV-103790,INV,PL-003790,07/04/2026,19246.9,CHF,07/04/2026 19:19
INV-103791,INV,PL-003791,12/03/2026,21930.8,EUR,13/03/2026 16:50
INV-103792,INV,PL-003792,20/04/2026,17419.2,GBP,21/04/2026 08:39
INV-103793,INV,PL-003793,06/04/2026,10878.0,GBP,07/04/2026 11:05
INV-103794,INV,PL-003794,13/04/2026,17800.2,EUR,14/04/2026 17:52
INV-103795,INV,PL-003795,01/04/2026,28890.6,CHF,01/04/2026 08:58
INV-103796,INV,PL-003796,19/04/2026,29811.7,GBP,19/04/2026 14:11
INV-103797,INV,PL-003797,08/04/2026,145935.0,HKD,09/04/2026 12:29
INV-103798,INV,PL-003798,07/04/2026,12342.0,EUR,09/04/2026 18:24
INV-103799,INV,PL-003799,20/04/2026,18193.5,USD,22/04/2026 14:15
INV-103800,INV,PL-003800,24/04/2026,18236.0,EUR,26/04/2026 20:09
INV-103801,INV,PL-003801,07/04/2026,25688.7,USD,07/04/2026 11:36
CRN-200363,CRN,PL-003801,01/05/2026,25688.7,USD,03/05/2026 17:06
INV-103802,INV,PL-003802,24/03/2026,17618.7,EUR,24/03/2026 08:13
INV-103803,INV,PL-003803,28/04/2026,19857.6,EUR,30/04/2026 17:08
INV-103804,INV,PL-003804,20/04/2026,21578.9,EUR,21/04/2026 12:23
INV-103805,INV,PL-003805,15/04/2026,19418.1,USD,17/04/2026 20:01
INV-103806,INV,PL-003806,14/05/2026,27896.4,SGD,15/05/2026 14:46
INV-103807,INV,PL-003807,12/04/2026,33008.8,USD,13/04/2026 11:19
INV-103808,INV,PL-003808,28/04/2026,15540.0,GBP,28/04/2026 19:49
INV-103809,INV,PL-003809,12/04/2026,14274.0,EUR,14/04/2026 09:37
INV-103810,INV,PL-003810,22/03/2026,25652.0,EUR,23/03/2026 20:06
INV-103811,INV,PL-003811,24/03/2026,16872.0,EUR,25/03/2026 09:39
CRN-200364,CRN,PL-003811,04/06/2026,4218.0,EUR,06/06/2026 07:49
INV-103812,INV,PL-003812,25/03/2026,29014.3,SGD,26/03/2026 20:12
INV-103813,INV,PL-003813,01/04/2026,24090.8,USD,02/04/2026 16:24
INV-103814,INV,PL-003814,12/04/2026,18057.0,GBP,12/04/2026 09:28
INV-103815,INV,PL-003815,05/04/2026,18436.6,EUR,05/04/2026 11:03
INV-103816,INV,PL-003816,14/05/2026,13419.6,EUR,15/05/2026 14:37
INV-103817,INV,PL-003817,11/04/2026,22257.3,CHF,13/04/2026 14:51
INV-103818,INV,PL-003818,24/04/2026,20516.4,USD,25/04/2026 14:56
INV-103819,INV,PL-003819,22/04/2026,19286.3,EUR,24/04/2026 07:01
INV-103820,INV,PL-003820,28/04/2026,17005.9,GBP,29/04/2026 20:34
INV-103821,INV,PL-003821,04/05/2026,26144.0,USD,04/05/2026 17:42
INV-103822,INV,PL-003822,19/04/2026,21046.0,USD,20/04/2026 15:44
INV-103823,INV,PL-003823,26/04/2026,12071.4,GBP,27/04/2026 19:52
INV-103824,INV,PL-003824,29/03/2026,20588.6,GBP,29/03/2026 14:10
INV-103825,INV,PL-003825,18/04/2026,23652.0,USD,20/04/2026 13:56
INV-103826,INV,PL-003826,15/04/2026,32802.0,USD,15/04/2026 14:06
INV-103827,INV,PL-003827,20/04/2026,12985.5,EUR,20/04/2026 15:54
INV-103828,INV,PL-003828,24/04/2026,26437.5,CHF,24/04/2026 20:01
INV-103829,INV,PL-003829,01/04/2026,21086.8,EUR,02/04/2026 07:01
INV-103830,INV,PL-003830,16/04/2026,32661.0,SGD,18/04/2026 09:25
INV-103831,INV,PL-003831,24/04/2026,40585.2,MYR,24/04/2026 12:44
CRN-200365,CRN,PL-003831,11/05/2026,40585.2,MYR,12/05/2026 15:42
INV-103832,INV,PL-003832,06/05/2026,20445.9,EUR,08/05/2026 10:49
CRN-200366,CRN,PL-003832,24/05/2026,20445.9,EUR,24/05/2026 19:09
INV-103833,INV,PL-003833,30/03/2026,33419.1,GBP,01/04/2026 20:37
INV-103834,INV,PL-003834,01/05/2026,17056.0,USD,02/05/2026 11:25
INV-103835,INV,PL-003835,17/05/2026,22779.9,USD,18/05/2026 07:22
INV-103836,INV,PL-003836,12/05/2026,15758.4,GBP,13/05/2026 11:17
CRN-200367,CRN,PL-003836,07/06/2026,15758.4,GBP,07/06/2026 20:44
INV-103837,INV,PL-003837,14/04/2026,15397.0,USD,14/04/2026 14:46
